Star Rating,Review Text
5,"For me everything is fine... I don't care the designs and colors of the app, as much I get my satisfaction of it. Designs and colors are not really matters for me, I don't know why the others hates this app so much. My phone is Huawei nova 2 lite"
5,easy to use.
2,"I would like to raise my concern, smart communication. If you can double the data for games why couldn't you double the data for study instead? A lot of gamers out there but could you even consider that the new normal is online classes? There a lot who really needs double data for study now. Please prioritize the needs of every student and parents and double the data for study promo instead. Thank you PS. I am raising this concern because a student like me who cannot afford to get a monthly plan"
1,Dapat kahit di updated pedi mag register pano pag wala pang update. Hayss
5,
5,Easy connection with my smartbro wifo
5,
3,
5,
5,Nice
5,
3,
5,
5,
5,
1,
5,
5,
5,
1,
5,
5,
5,
1,It's a scam...hides your sim from phone so u can't load normal and the value deals are not available on app.. typical Philippines scam company..
2,
5,jaha
5,
4,
4,
5,
5,
5,
2,
5,Bet
3,
3,"I cant sign up sun cell user it says ""We are getting ready the gigalife app ready for Infinity/signature/smart postpaid"""
5,
1,
5,Good
1,Seriously? We need to log in just for us to see and check our usage? Omg at first you will think the apps freezes until you explore enough and realized you can swipe up and log in will appears. OMFGWTF who develop this? Find new one who can understand simple and user friendly developer..
4,
1,
5,
5,Thisapp is very good
1,Daming bugs. App keep on crashing.
1,I dont like the service
5,
5,
5,
5,
5,
5,
5,
4,Bakit pinalitan si ate ganda😭😭😭
5,Mabilis nauubos data ko ano ba maganda gawin?
1,
5,
4,Great
1,"Bakit ganun everytime na bubuksan ko tong app na to lageng sinasabi need to update, tapos after ko maupdate sa playstore, ganun nanaman sasabihin nya 😞"
4,Sana po ay habaan nyonyung dates sa 199 giga pro instead of 7 days i hope you can increase the num.of dates of its validity.tnx
1,Nice app
5,
5,
4,
5,So very great nice data connection!
1,Why this app always need to update. Every time i'm about to check the status of my data the update reminder shows up!
5,
1,
1,
5,
5,
5,
5,I hope this new update will work better.
1,"Ang tanga ng update na to, kesho mali ang number ko, strong password. Ang tanga! Bugok!"
5,
3,what s the use of log in????? for what purposes???? why pasworm need upper case n lower case??? in not use to..only number n letter are my combination...i cant log in due to hard pasword..
4,
5,Good
5,i love it !!!!!
4,
1,Need more update.
5,Very satisfied
5,Hi smart. Thank you for the update. I love it
5,
1,So slow if you click the proceed button
5,
5,
2,
5,
5,
5,
4,Easier way to register any products/services I want. Thank you Smart!
4,
1,"Walang silbi, pag nag paload ako ng deretcho promo, hindi nya na rerecognize na may promo ako"
4,"Moving from My Smart, this app logs me in quicker and automatically as long as it's on mobile data. The UI looks clean, applied promos clearly outlined. I'd still recommend purchase from third-party merchants instead because Smart sells at undiscounted prices."
5,
5,
5,Gwapo ako
5,Thanks smart. 🥰
5,
1,"It's a hassle, why do you keep updating it? I just updated it last week. Let me use the old one without updating it"
5,Wonderful
5,
5,
5,
5,mabilis po signal
1,"Smart internet is like nothing, they dont meet everyones needs and they just wasting our lives specially to the students like me nowadays, we really need internet for online class but everytime we reload, the internet is really slow and its useless, shut your company, its really embarrassing. Duhhh"
5,nice.
3,
5,
5,
5,
1,
5,Very easy app to use. Its UI is also very user friendly 😄
1,
1,
3,Slow connection
5,
5,Best giga of the world
1,The otp that you send doesnt activate the account
1,
5,
1,"TAKES SO MUCH TIME TO LOAD, OLD UPDATE IS WAY BETTER"
5,
5,
3,
5,
5,
5,
4,
5,
5,Great Internet speed
5,I like it
5,it's good
1,Still no giga pro promo after reinstalling please fix this problem...you said reinstall still no giga pro...
5,
1,"uninstall and reinstall us done, still the same. not working, I have trauma contacting your fb/messenger or any customer service support. they never helped me ever since... Uninstalled again. I don't recommend this app, having smart connection is enough trouble for me."
5,It's good
1,"Hu!! Un-install and re-install the apps? is this what you recommend after your update? What kind of update you guys did? Didnt you know that updating and re-install your apps can consumeour data load.... Isbthis part of your marketing plan? Before smart has a better service than other networks but now its gwtting worst even in ypur sai promos!!??, that consume the sharable data first befire consuming the daily free data in specific apps, can you please fixed your technical issues"
3,
5,
5,
5,The best..
5,
4,
5,
1,Worst update keeps crashing
5,
2,
1,App wont send OTP. 👎
1,"Pota. Puro kayo update update update, tangina. Tama na sa puro kaka update punyeta. Lalong pumapanget, tapos pampasayang lang ng load dahil malakas manlamon ng data yung sim niyo. Mga tangina niyo!"
5,
5,
5,
1,
2,Pls add combos for videos+games+social media.. thanks
5,
5,Superb 🤭
1,
1,Pwede bang zero star? Bulok naman yung update tapos di magamit kapag hindi updated! Stress nyo si aquh!
3,good app
5,Its better i like it
5,
1,I loved this app not until it force me to update it. The last version was better.
3,I hate that it updates constantly. Why don't you compile the updates and patches and just release it every half a year. It's really annoying to constantly update tge app.
5,
4,
5,
5,
1,
5,
5,
1,"I found it disappointing, that whenever i open this app, i do always need to update it in order for me to open this app, it's like everytime. 😡😡"
5,Nicely done. Thanks
5,
4,
5,
5,
1,The former application is way way better. I hate relogging in everytime I want to see my account.
1,walng kwenta
4,Why I don't add sun cellular network of this app pls update and add sun cellular promo and I give 5 star
1,"Hey, I'm very disappointed in your services, there's a bug in your giga promo, when I'm using youtube instead of ""video everyday"" the consumption of data it was transferred to sharable data, so annoying, 😡😡"
5,
5,
5,
1,
4,
5,"After reinstalling the Gigalife app, it's been working fine since then. I think it is better than the previous version. Thanks for the response anyways♥"
2,
3,I have just installed the app have not tried if this will give a big help to us
1,Too slow
1,Cannot login account is not registered
3,
1,first was so easy to use but after update does'nt work 🥺
1,"I hate updates, why I always need to update this app? Can you fix this so that it's not burdensome to the user?"
5,Nice one
4,
1,I just updated it then its asking for an update again??!!
2,It always lagging
5,
5,
1,Always requesting for an update
5,Awsome
5,
3,
3,
5,
5,
5,It is ok gadgets
5,
5,
3,"Just fine. But I have to say, it's frustrating that when I try to open it through my recent task, it won't open and would just give me a white background which is so annoying."
5,Pfffr
1,Still never recognize my mobile number as a mobile number..what a dumb..
4,its okay now but it took me 3 days before it works properly.
1,😍😍
5,Okeyyyyyyyyyyyyyyyyyyyyy wow amazing kaayooooooooooooooooo
5,
5,Awesome!
5,
5,
5,Supper convenient
5,
5,
2,
5,
5,fast signal
1,China ROM can't resume download every weeks globe Switch app off background data
5,
5,Very good
5,
5,
4,
4,"Well, better than before."
5,Hahaha puro nalang update 😞
5,
2,
2,
5,
5,
1,I just updated my smart app then it worsen.
1,ppta sayang data pag download nito useless amp
5,It's the worst i just update then update again
4,
5,Iwant free
1,I can't use it conveniently because it keeps on updating
1,tang ina update nang update uinstall ko nalang mag *123# nalang ako
5,Great
1,Everyday update
5,
5,
5,"As a avid fan of kdrama and anime, i have a suggestion. Please put any kind of legit app for videos like anime and k dramas on your Giga Video promo i usually use your promos to watch it on google but now the Japanese government are copyrighting pirated website. Can you please put Crunchyroll and Viu on your Giga Video promo Im gonna change it to 5 star later on"
5,Very easy to use
5,
1,Taina. Mag che check ka lang ng balance need pa i update. Bwisit na apps to.!
5,"I changed it to 5 stars, I hope It will work as you said. More power"
5,
1,It doesn't work ... since I already Update it ...it really bad
5,
5,
1,
1,I can't open it if it is not updated. It is required to update daily.
5,
1,the app is getting worse.
1,
5,
5,
5,Nice
1,Budol
1,
5,Good
2,
5,
4,
5,
5,
4,
1,
5,
3,"I already installed the update but once I open it, I need to update again that's why I opened it in play store. But the thing is it is updated, play store says""uninstall or Open"" then I tapped open then the same thing happened."
5,
4,
1,Hindi ako makapag-log-in o makapag sign up putang ina nyo mga gago at tarantado At puke ng nanay nyo bobo!!!!!!!!!!!!!!!!!!!
5,Libre n'yo 'kong load kase 5 star binigay ko
5,
5,
5,goods app
5,Easy use apps and select new promo
3,
5,
4,
2,
5,Nice app's
2,Laging may update tapos pag inupdate naman ayaw bumukas zz
1,Always updating so annoying
5,
4,
5,
5,It is a really good apps to captivating to my user no. So very useful. ❤️❤️❤️ Thank you Smart
5,
4,
5,
5,Great
